post_id,post_message,post_time,post_shares,post_comments_count,post_reactions_count,comment_id,comment_from,comment_psid,comment_text,comment_time,comment_likes
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1601537354087097,,,"Cuando puedas date una vuelta por el hospital central visita los pisos
Teles q no andan si es q hay ya q muchas habitaciones no tienen personal q se retira antes de tiempo son 13:45hs y ya hay una fila para fichar y rajar la guardia un desastre",2025-01-20T01:11:59+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1166512818376079,,,La seguridad y la salud en San Isidro están cada vez peor .,2024-12-18T14:35:06+0000,11
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1104410610785338,,,"Por favor que alguien se haga cargo ser controlar el tema de la pirotecnia, acá en los alrededores del Barrio Santa Rita, ya la estamos padeciendo.",2024-12-17T21:24:13+0000,2
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1062287649268110,,,Sacaron impuestos a los comerciantes y los pagamos nosotros con el aumento brutal de las tasas municipales....dónde está la ganancia?????,2025-01-27T13:06:37+0000,2
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1679021069349493,,,"La inversión en seguridad en Beccar no se nota, sobre todo en la calle Posadas calle en la que justo hay una comisaría",2025-01-27T04:50:39+0000,1
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1618926478763540,,,Siempre pagamos más de municipalidad ustedes aumentan todos los meses y falta por hacer un montón de cosas patrulleros no hay las calles no se arreglan de Martínez como dice un vecino y cerca del unicenter estoy hablando por colectora la poda de los árboles no la veo la pedí desde el 2023 o sea.... Siempre más de lo mismo,2025-01-23T16:51:07+0000,1
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1579640762676786,,,"Mi vecina sacó un árbol el año pasado. Aún estan los pedazos de árbol en el cordón. El barrendero ?! Bien. Les manda saludos y besos 🤨 ahh y si pueden avisenle al Sr Lanús que lo voté.. pero que porfa mande mas patrullas a Boulogne. Los que vivimos a una cuadra de Sarratea o Alcorta av limitrofe con el part de San Martín. Sufrimos consecuencia. Como robos constantemente. Cruzan la frontera y chau. Noche por medio roban en toda la cuadra. Picaportes, los caños del gas, etc",2025-01-25T17:03:07+0000,2
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_623428073385576,,,"Bajaron las tasas y abundan los robos en Villa Adelina, Boulogne y Martinez. Zonas liberadas 
Ramón Lanús  hace algo urgente!!!!!",2025-01-25T18:18:12+0000,2
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1141463274141716,,,"Tenemos que juntarnos los vecinos y pedir seguridad, más patrullajes",2025-01-27T04:52:14+0000,1
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1839767656829817,,,"Lo que hay que pagar todo el año son casi 500mil pesos quien lo tiene,en la mano para pagarlo yo como jubilada no lo puedo pagar cobrando la mínima, no le dan vergüenza querer cobrar todo el año, con lo que aumento el impuesto municipal no vale la pena pagar  si quieren cobrar primero limpien todo villa Adelina, pinten los cordones de amarillo donde están las paradas de colectivo y las sendas peatonal !",2025-01-20T00:26:30+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1677421353117194,,,Falta seguridad en Beccar,2025-01-27T04:11:05+0000,1
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_2065278620578000,,,Y el abl cuando lo bajan por qué reducen las tasas a los comerciantes y a los demás que ?,2025-01-27T11:42:47+0000,2
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_985382443655242,,,Ahh por eso el impuesto municipal aumentó un  200% en un año!,2025-01-24T15:25:29+0000,1
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1688982995024765,,,Tambien eliminaron reponer lamparas publicas q robaron los ladrones q no vigilan,2025-01-26T23:39:24+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_9520419387989936,,,Con que saque la mugre y los chorros me conformo,2025-01-29T10:34:28+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_512303908568254,,,"Continuando con los aumentos  desmesurados le comunico Sr INTENDENTE q mi departamento mide menos de 40m2, es el más chico en el edificio y q si lo multiplico minimamente por 9 UF me da un total de $157.000.- de recaudación  para un frente de medidas convencionales a las q rara vez pasan a barrer, q se ilumina por la misma proporción de frente y q la limpiamos los vecinos!! 
Que también vale la aclaración: pago un promedio bajo de $200.000.- tasa municipal RESPECTO  al Anual Inmo iliario q no deben ser más que $2000.- si si Dos mil. ANUALES!!
Solo espero q se tome el trabajo en leerlo!! GRACIAS INTENDENTE por escuchar al vecino.",2025-02-19T20:33:48+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1161055118909997,,,Mentira! Los impuestos municipales aumentan todos los meses! Casi 30 lucas de impuestos!,2025-01-25T14:54:42+0000,2
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_480257808455439,,,Y cuando vas a contar lo del hospital de san isidro ?,2025-01-21T23:41:10+0000,1
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1333134344508737,,,San Isidro Municipio Bárbaro!!! Ahora también invertí en los bomberos !!!!  Que pasan a manguearles plata a los vecinos para según ellos comprarse los trajes que valen 5000 dolares ..... seguramente esta el chamuyo de a quien le pertenece los bomberos pero las patrullas las compraste con guita de la provincia  de ba as .......🙄,2025-01-27T13:16:36+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1283674629527466,,,,2025-02-20T02:32:39+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1161130395317480,,,"Miente, no cumple, no le interesa San Isidro!",2025-02-20T01:26:48+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_574093878770640,,,"4 palos gana un medio pelo, haciendo nada en el Municipio. De paso congelense el sueldo 9 meses.",2025-01-23T02:13:27+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_9006555676118678,,,El.peor intendente,2025-01-22T17:38:58+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1369576620871854,,,Ahora falta que eliminemos al Intendente,2025-01-21T23:26:22+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_1335515630803843,,,"Terminen el trabajo de las veredas de Beccar ,falta rellenar lo cráteres q dejaron alrededor de los árboles!!!.......,O esperan que se caiga alguien y hagan juicio !!!!",2025-01-21T13:12:08+0000,0
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_2781811028668308,,,Sacaron tantas tasas y la factura vino con aumento??. Ja ja ja. Es una burla al vecino.,2025-01-20T08:30:55+0000,4
261674953942913_877828417884606,"En San Isidro, eliminamos más de 400 tasas, derechos y conceptos fiscales, simplificamos trámites y priorizamos la inversión en seguridad, obras públicas y educación.",2024-12-17T17:58:41+0000,0,41,85,877828417884606_975365227820175,,,Dicen q AUMENTAN EL ABL!,2024-12-17T18:58:14+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_8435848836521634,,,Felicitaciones!!!!,2024-12-15T03:46:22+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_449292558225712,,,"Cuando van a terminar la obra de virrey vertiz, esquina thames boulogne?",2024-12-19T17:39:05+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_1825239331552747,,,"Por favor que alguien se haga cargo ser controlar el tema de la pirotecnia, acá en los alrededores del Barrio Santa Rita, ya la estamos padeciendo.",2024-12-17T21:24:44+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_570164659085014,,,Que el panqueque baje los impuestos ....patentes por las nubes .....sino que renuncie ....,2024-12-15T01:11:26+0000,4
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_1962925294119696,,,"Que no saquen los bancos verdes,del hospital Central,que no se olvidé que ganó la elección por descarte,",2024-12-15T18:00:55+0000,3
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_1346492866512663,,,Por favor expliqueme señor Lanus que beneficio le trae este premio a la gente que vive en San Isidro. Por favor expliqueme porque que yo sepa el hipodromo es una canilla de dinero que gotea todos los dias.,2024-12-15T09:01:39+0000,2
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_1124436212411866,,,"ponete a gestionar bien ,sos un desastre",2024-12-15T14:56:59+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_1270555653996231,,,No me importa lo que entrega y vas a fiestas que haga con la seguridad saque Arboles hagan las vereda nadie lo vas a votar que por nosotros que vivimos del puente para Boulogne o villa adelina no hace nada todo da vuelta,2024-12-15T19:38:44+0000,1
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_563235810036292,,,"Buen día !
Les quería decir que hay un monstruo de pozo en la avenida Santa Fe al 2100, esquina Vélez Sarsfield, en Martinez. 
El pozo es grande, redondo como una alcantarilla, y debe tener unos 25 cm de profundidad.
Me enteré que una señora en bicicleta se cayó el mes pasado, y un chico en una moto también …
Por favor, si pueden hacer algo, hablar con alguien, se los voy agradecer. Muchísimas gracias￼!
P.D: Ramón Lanús, ídolo de multitudes, mi mujer y yo somos amigos de Camila Montani hace años !￼

Mariano Scotti
Libertador 2300
Olivos￼
￼",2025-01-20T13:48:10+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_907984261419456,,,"Ramón Lanús por favor no se olvide de la inseguridad! Cada día estamos peor, cada día están robando y golpeando a mujeres, hace un mes que no se puede andar solas x la calle.",2024-12-16T20:10:14+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_1045848717572159,,,"Ramón Lanús acordate de los vecinos que vivimos cerca del tunel d sarratea,ya no podemos ni salir a comprar porqie no solo nos roban sino que ahora tmb nos dejan en terapia intensiva...HACE ALGO X FAVOR",2024-12-16T22:09:07+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_940344817598192,,,"Es imposible la situación de los talleres mecánicos, tienen que revisar todas la habilitaciones, La calle Rosario e Irigoyen hay 2 taller a menos de 10 metros, los viernes es un caos.",2024-12-16T15:20:53+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_2723359958053704,,,Que pelotudes la verdad ala mayoria que somos de san isidro nos importa un carajo ese premio no dan ningún beneficio al vecino . Seguimos con la boludez,2024-12-15T02:36:25+0000,6
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_592674590191070,,,,2024-12-15T00:11:17+0000,2
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_1775353003214102,,,"Vengan a retirar el árbol caído en mi casa pedido realizado el 10/12. Alguien se puede tropezar y lastimar

Hace una semana hice reclamo a la municipalidad por un árbol caído en mi vereda y nadie atiende mi pedido
Su numero de Incidente #7475393, arbol caido.",2024-12-17T12:22:28+0000,0
261674953942913_875974524736662,"El Intendente @ramonlanus hizo entrega del Gran Premio Internacional Carlos Pellegrini en el Hipódromo de San Isidro.

""Queremos que la tradición hípica de San Isidro sea reconocida en todo el mundo.""

Felicitaciones al ganador Intense For Me del stud Toro Quemero, a su Jockey Martín Valle, al entrenador Nicolás Martín Ferro y a todo el equipo.",2024-12-15T00:05:41+0000,0,16,44,875974524736662_2924939767669696,,,dejen en paz a los pobres caballos que son sometidos a tanta exigencia,2024-12-15T02:50:08+0000,2
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1119263029041746,,,Felicidades!!!!🎉,2024-12-12T22:34:25+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1264678344679328,,,Todo lindo . Pero para un turno para el neurólogo tres meses por darte un número de wasap donde te dicen q no hay un profesional,2024-12-15T00:55:42+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1753817382081656,,,Muchas felicidades ㊗️㊗️,2024-12-14T22:10:17+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1795810707838858,,,Pero si mi hijo nació el 30 de diciembre de 1994 y fue en la vieja maternidad!,2024-12-14T11:32:46+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1796043967876539,,,Muchas felicidades y saludos a quienes supieron ser compañeros de colegio secundario y trabajaron como médicos por esas salas.,2024-12-13T12:34:58+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_430315456682436,,,"Sr. Intendente, cuando se va a ocupar del Hospital central?
Me refiero a los empleados que atienden allí. 
Cero empatía con los pacientes que concurren, malos modales, los médicos no redpetan los turnos otorgados con meses de anticipación y uno termina atendiendose con un residente
Tomógrafo sin funcionar, falta de insumos, es larga la lista
La salud no espera sr.intendente!!!",2024-12-14T16:54:05+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_921936199913615,,,No a la modificación del COU! Por un negocio/ado inmobiliario van a arruinar el partido para siempre!,2024-12-14T19:54:39+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_601781908978406,,,"En la calle gervasio posadas entre america y rolon en beccar están vendiendo drogas, esa misma gente hace uso de la vía pública defecan orinan, no lo permitan más, sáquenlos de ese lugar por el bien de nuestros hijos",2024-12-13T21:26:02+0000,2
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1124885142325297,,,Felicidades 👏,2024-12-13T00:27:09+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1096700605539528,,,MUCHAS FELICIDADESSSS!!!!,2024-12-16T11:52:47+0000,1
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1131525761958137,,,"Me tienen podrido los de cliba pidiendo plata, me cansé de mandarlos a cagar.",2024-12-14T14:03:32+0000,0
261674953942913_874585428208905,"Celebramos 30 años de compromiso y cuidado en el Hospital Materno Infantil de San Isidro con una misa conmemorativa, la entrega de un ecógrafo otorgado por Autoclásica y juguetes donados por diversas organizaciones civiles del Municipio.

Recorrimos los avances en infraestructura y más donaciones: camas para Obstetricia, sillones para Neonatología, y sillones para Pediatría.

¡Gracias al equipo médico, las Damas Rosadas y a la Cooperadora por su dedicación!",2024-12-12T20:55:42+0000,0,18,128,874585428208905_1576047663275230,,,Feliz aniversario!!! 🎂💐🎁🥂,2024-12-13T00:44:03+0000,0
